"EntityId","Labels","Domain","SourceFile"
"input_select.facade_lights","Helper","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml"
"input_select.home_status","Area: Hall; Frigate; Helper; LED; Spabad","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\SYSTEM_OVERVIEW.md | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\automations\input_select_light_control.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_intruder_alarm.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_temp_presence.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\helpers\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\kitchen.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\spabad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\notifications\doorbell.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\presence\diagnostics.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\presence\home_away.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\presence\person.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\kitchen.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\spabad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_bathroom","Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_facade","Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"input_select.light_garden","Helper","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_hall","Area: Hall; Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_inside","Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\SYSTEM_OVERVIEW.md | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\helpers\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_kitchen","Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\kitchen.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\kitchen.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.light_outside","Helper; Spabad","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\LIGHTS_PACKAGES_STRATEGY_REPORT.md | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\spabad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\spabad.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml"
"input_select.light_uterum","Area: Ute; Area: Uterum; Helper","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"input_select.season","Helper; LED","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"input_select.select_option","Area: Hall; Frigate; Helper; Spabad","input_select","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\docs\LIGHTS_PACKAGES_STRATEGY_REPORT.md | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\ha_input_select_audit.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_temp_presence.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\presence\home_away.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\godnatt.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\hall.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\kitchen.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\outdoor_room.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\spabad.yaml"
"light.andreas_fonster","Area: Andreas rum; Belysning; F̦nsterljus","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_seasonal.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.andreas_fonster_2","Area: Andreas rum; Belysning; F̦nsterljus","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.andreas_rum","Area: Andreas rum; Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"light.andreas_rum_jul","Area: Andreas rum; Belysning; Jul","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.andreas_rum_julstjarna","Area: Andreas rum; Belysning; Jul","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml"
"light.attributes.get","Area: Friggebod; Area: Hall; Area: Vardagsrum; Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_light_hall_byra.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_light_vardagsrum_skank.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_lights_friggebod_facade.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_lights_hall_byra.py"
"light.badrum","Area: Badrum; Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.bathroom","Belysning; LED","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"light.bedroom","Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"light.dagbelysning","Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml"
"light.dagbelysning_jul","Belysning; Jul","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml"
"light.example","Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\AUTOMATION_TEMPLATE.md"
"light.example_light","Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\AUTOMATION_TEMPLATE.md"
"light.facade","Belysning; LED","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"light.fonster_spott","Belysning; F̦nsterljus","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\bathroom.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.forrad_fasad","Area: F̦rr̴d; Area: Ute; Belysning; Fasad","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.friggebod_fasad","Area: Friggebod; Area: Ute; Belysning; Fasad","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\facade.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_lights_friggebod_facade.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.friggebod_ute_2","Area: Friggebod; Area: Ute; Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\debug.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\garden.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.garden","Belysning; LED","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"light.group","Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_seasonal.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml"
"light.hall","Area: Hall; Belysning; LED","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-grouped.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-simple.yaml"
"light.hall_byra","Area: Hall; Belysning; Frigate","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_standard.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.hall_byra_dimmer","Area: Hall; Belysning","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_light_hall_byra.py | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\python_scripts\flash_lights_hall_byra.py"
"light.hall_jul","Area: Hall; Belysning; Jul","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"light.hall_jullampa","Area: Hall; Belysning; Jul","light","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\lights\light_groups_seasonal.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\scripts\lights\inside.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lights.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
